"NVNumero","nvEstado","fecha_nv","fecha_entrega","ConcAuto","CodProd","nvCant","cant_fact","dif_fact","nvPrecio","DetProd","NomAux","codProc","PROCESO","DescProc","tiempo","CantProd"
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,1.0,9.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46.0,710.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,1.0,9.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P005,PEGADO,PROCESO PEGADO BIPARTIDO,92.0,360.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,1.0,9.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,1.0,9.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P021,OTRO,PROCESO EMBALADO CAJAS,20.0,1620.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,1.0,9.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P051,OTRO,PROCESO DE AJUSTE 100,1.0,1.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,1.0,9.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P058,PLIZADO,PROCESO DE PLIZADO BIPARTIDA,60.0,550.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP050004000007D92,10.0,1.0,9.0,460.0,SEPARADOR 500*400*7  D92 SEP,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP050004000007D92,10.0,1.0,9.0,460.0,SEPARADOR 500*400*7  D92 SEP,BELLTECH AUTOSERVICIOS S.A. ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP050004000007D92,10.0,1.0,9.0,460.0,SEPARADOR 500*400*7  D92 SEP,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,1.0,9.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30.0,1100.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,1.0,9.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,1.0,9.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,1.0,9.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,2.0,18.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,2.0,18.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,2.0,18.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,2.0,18.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,2.0,18.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,1.0,9.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,1.0,9.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,1.0,9.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,1.0,9.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,1.0,9.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,1.0,9.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,1.0,9.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,1.0,9.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,1.0,9.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,1.0,9.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,2.0,18.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,2.0,18.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,2.0,18.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,2.0,18.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,2.0,18.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,1.0,9.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,1.0,9.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,1.0,9.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,1.0,9.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13301,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,1.0,9.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40.0,850.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,2.0,8.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46.0,710.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,2.0,8.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P005,PEGADO,PROCESO PEGADO BIPARTIDO,92.0,360.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,2.0,8.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,2.0,8.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P021,OTRO,PROCESO EMBALADO CAJAS,20.0,1620.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,2.0,8.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P051,OTRO,PROCESO DE AJUSTE 100,1.0,1.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CAJ155004100540D92,10.0,2.0,8.0,9200.0,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P058,PLIZADO,PROCESO DE PLIZADO BIPARTIDA,60.0,550.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,4.0,16.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,4.0,16.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,4.0,16.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,4.0,16.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB14500500007010C,20.0,4.0,16.0,4074.0,CUBIERTA LATERAL 1450*500*70 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,2.0,8.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,2.0,8.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,2.0,8.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,2.0,8.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15300400003010C,10.0,2.0,8.0,1630.0,CUBIERTA BASE 1530*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,2.0,8.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,2.0,8.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,2.0,8.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,2.0,8.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB05000400003010C,10.0,2.0,8.0,601.0,CUBIERTA CABEZAL 500*400*30 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,4.0,16.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,4.0,16.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,4.0,16.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,4.0,16.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB08000200010010C,20.0,4.0,16.0,1269.0,CUBIERTA SUPLE 800*200*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,2.0,8.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54.0,600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,2.0,8.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,2.0,8.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15.0,2160.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,2.0,8.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5.0,6500.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,CUB15000260010010C,10.0,2.0,8.0,973.0,CUBIERTA SUPERIOR 1500*260*100 10C C1,BELLTECH AUTOSERVICIOS S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40.0,850.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP050004000007D92,10.0,2.0,8.0,460.0,SEPARADOR 500*400*7  D92 SEP,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP050004000007D92,10.0,2.0,8.0,460.0,SEPARADOR 500*400*7  D92 SEP,BELLTECH AUTOSERVICIOS S.A. ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP050004000007D92,10.0,2.0,8.0,460.0,SEPARADOR 500*400*7  D92 SEP,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,2.0,8.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30.0,1100.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,2.0,8.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,2.0,8.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P033,OTRO,PROCESO EMBALADO TROQUELADO,3.0,10800.0
13302,A,2024-09-16 00:00:00.000,2024-10-03 00:00:00.000,N,SEP020019050003C20,10.0,2.0,8.0,594.0,SUPLE TRIANGULO 200*1905  C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20.0,1600.0
13478,A,2024-12-23 00:00:00.000,2025-01-17 00:00:00.000,N,REL1100002137.509B,300.0,0.0,300.0,1021.0,RELLENO 110C21 37.5 09B CELDA 291,SAMUEL DAVID CUETO OLGUIN ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6.0,5400.0
13478,A,2024-12-23 00:00:00.000,2025-01-17 00:00:00.000,N,REL1100002137.509B,300.0,0.0,300.0,1021.0,RELLENO 110C21 37.5 09B CELDA 291,SAMUEL DAVID CUETO OLGUIN ,P011,MULTIPLE,PROCESO MULTIPLE ,10.0,3250.0
13478,A,2024-12-23 00:00:00.000,2025-01-17 00:00:00.000,N,REL1100002137.509B,300.0,0.0,300.0,1021.0,RELLENO 110C21 37.5 09B CELDA 291,SAMUEL DAVID CUETO OLGUIN ,P022,OTRO,PROCESO EMBALADO RELLENO,6.0,5400.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ195005000720C20,4.0,,4.0,12689.0,CAJA 1950*500*720 C20 TR.,ROSSELOT Y FIGUERIOA LTDA ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46.0,710.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ195005000720C20,4.0,,4.0,12689.0,CAJA 1950*500*720 C20 TR.,ROSSELOT Y FIGUERIOA LTDA ,P005,PEGADO,PROCESO PEGADO BIPARTIDO,92.0,360.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ195005000720C20,4.0,,4.0,12689.0,CAJA 1950*500*720 C20 TR.,ROSSELOT Y FIGUERIOA LTDA ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ195005000720C20,4.0,,4.0,12689.0,CAJA 1950*500*720 C20 TR.,ROSSELOT Y FIGUERIOA LTDA ,P021,OTRO,PROCESO EMBALADO CAJAS,20.0,1620.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ195005000720C20,4.0,,4.0,12689.0,CAJA 1950*500*720 C20 TR.,ROSSELOT Y FIGUERIOA LTDA ,P058,PLIZADO,PROCESO DE PLIZADO BIPARTIDA,60.0,550.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ060006000600C20,2.0,,2.0,4217.0,CAJA 600*600*600 C20 NO,ROSSELOT Y FIGUERIOA LTDA ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30.0,1100.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ060006000600C20,2.0,,2.0,4217.0,CAJA 600*600*600 C20 NO,ROSSELOT Y FIGUERIOA LTDA ,P003,CALADO,PROCESO CALADO NORMAL,30.0,1080.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ060006000600C20,2.0,,2.0,4217.0,CAJA 600*600*600 C20 NO,ROSSELOT Y FIGUERIOA LTDA ,P006,PEGADO,PROCESO PEGADO NORMAL,60.0,540.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ060006000600C20,2.0,,2.0,4217.0,CAJA 600*600*600 C20 NO,ROSSELOT Y FIGUERIOA LTDA ,P021,OTRO,PROCESO EMBALADO CAJAS,20.0,1620.0
13623,A,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000,N,CAJ060006000600C20,2.0,,2.0,4217.0,CAJA 600*600*600 C20 NO,ROSSELOT Y FIGUERIOA LTDA ,P095,TROZADO,PROCESO TROZADO MEDIANO,25.0,50000.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P018,TROZADO,PROCESO DE TROZADO,45.0,750.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P020,OTRO,PROCESO EMBALADO BIN,30.0,1080.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P024,OTRO,PROCESO DE PRENSADO,60.0,1520.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P025,OTRO,PROCESO DE DOBLADO,90.0,360.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73.0,450.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P027,PEGADO,PROCESO DE PEGADO BIN,45.0,720.0
13670,A,2025-03-27 00:00:00.000,2025-09-26 00:00:00.000,N,EMP093009301025D99,60.0,,60.0,0.0,BIN 465*465*465*1025 D99 O3 OCTO1000.,CRISTIAN MULLER DOMINGUEZ ,P038,IMPRESION,PROCESO IMPRESION 4,240.0,150.0
