NOTA_VENTA,PRODUCTO,DESCRIPCION,PROCESO,ESTADO
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",TROZADO,LISTA
14234,TER09000050005B4  ,"ESQUINERO 900*50*50  ",OTRO,LISTA
